threadsLectura,threadsMaximo,cantArchivos,TIEMPO_MAX,TIEMPO_CARGAR
25,42,9,0.640533,11.1993
25,42,10,0.61699,11.5247
25,42,11,0.626147,12.3538
25,42,12,0.622997,13.3499
25,42,13,0.618518,14.132
25,42,14,0.630857,15.2825
25,42,15,0.619938,16.3091
25,42,16,0.613014,17.3997
25,42,17,0.623115,19.0712
25,42,18,0.631136,19.8212
25,42,19,0.616032,21.1705
25,42,20,0.617032,22.4698
25,42,21,0.622019,22.9482
25,42,22,0.618343,24.436
25,42,23,0.62035,26.562
25,42,24,0.617299,26.5124
25,42,25,0.626727,27.3345
25,42,26,0.619726,31.1353
25,42,27,0.633579,32.9307
25,42,28,0.617508,34.3992
25,42,29,0.636346,36.2097
25,42,30,0.623081,38.3631
25,42,31,0.624045,40.1437
25,42,32,0.614868,40.5562
25,42,33,0.615793,43.2171
25,42,34,0.621085,45.2263
25,42,35,0.620829,46.7272
25,42,36,0.627346,48.4109
25,42,37,0.623701,50.3499
25,42,38,0.612553,51.5072
25,42,39,0.618492,52.9867
25,42,40,0.623341,54.2287
25,42,41,0.6195,59.3503
25,42,42,0.62005,58.0347
25,42,43,0.612543,60.8153
25,42,44,0.623039,63.3271
25,42,45,0.620081,64.7742
25,42,46,0.622081,65.6304
25,42,47,0.629441,69.5298
25,42,48,0.623274,68.5991
25,42,49,0.624581,70.8648
25,43,1,0.676098,3.62842
25,43,2,0.687484,6.41748
25,43,3,0.685192,7.5111
25,43,4,0.680302,8.54918
25,43,5,0.637783,8.47675
25,43,6,0.63601,9.54752
25,43,7,0.632333,9.91556
25,43,8,0.630623,10.5221
25,43,9,0.630177,11.0906
25,43,10,0.622868,11.3839
25,43,11,0.626975,12.5581
25,43,12,0.628493,13.088
25,43,13,0.628423,13.9803
25,43,14,0.636139,15.1595
25,43,15,0.625894,16.4494
25,43,16,0.628715,17.8914
25,43,17,0.645292,18.4091
25,43,18,0.63315,19.1124
25,43,19,0.634201,21.5098
25,43,20,0.633036,22.3877
25,43,21,0.628656,23.7963
25,43,22,0.638358,24.6263
25,43,23,0.634998,25.7607
25,43,24,0.63772,26.5824
25,43,25,0.625716,28.0995
25,43,26,0.666699,31.3423
25,43,27,0.634532,32.839
25,43,28,0.639501,34.0209
25,43,29,0.653927,36.6586
25,43,30,0.633375,37.6018
25,43,31,0.628814,39.8216
25,43,32,0.641284,42.1162
25,43,33,0.632488,43.666
25,43,34,0.651752,46.0085
25,43,35,0.635883,46.5178
25,43,36,0.644236,48.0052
25,43,37,0.633602,49.6207
25,43,38,0.6332,52.1467
25,43,39,0.640575,53.906
25,43,40,0.636235,55.0484
25,43,41,0.635498,57.2947
25,43,42,0.635117,60.0332
25,43,43,0.63969,60.3436
25,43,44,0.646278,61.6418
25,43,45,0.653231,64.4766
25,43,46,0.636494,66.8428
25,43,47,0.650144,69.4972
25,43,48,0.631662,69.8981
25,43,49,0.640243,72.5405
25,44,1,0.654762,3.61352
25,44,2,0.65224,6.10123
25,44,3,0.649366,7.01198
25,44,4,0.645102,7.37235
25,44,5,0.644226,8.7182
25,44,6,0.648417,8.81654
25,44,7,0.65132,9.99757
25,44,8,0.648835,10.5197
25,44,9,0.648702,10.899
25,44,10,0.64987,11.1249
25,44,11,0.64437,12.1539
25,44,12,0.662995,13.19
25,44,13,0.648852,14.0243
25,44,14,0.652121,15.1959
25,44,15,0.644321,16.2292
25,44,16,0.647767,17.568
25,44,17,0.65019,19.0422
25,44,18,0.650925,19.9455
25,44,19,0.644258,20.8271
25,44,20,0.645665,21.6025
25,44,21,0.65511,23.8371
25,44,22,0.65527,23.8758
25,44,23,0.644051,25.9329
25,44,24,0.643643,27.0942
25,44,25,0.649204,28.1295
25,44,26,0.661559,30.9498
25,44,27,0.667228,32.302
25,44,28,0.684487,34.3024
25,44,29,0.690449,35.9966
25,44,30,0.656341,37.1952
25,44,31,0.653088,39.4889
25,44,32,0.657292,40.4243
25,44,33,0.652605,42.7118
25,44,34,0.656173,43.9219
25,44,35,0.660879,45.7955
25,44,36,0.649808,48.1014
25,44,37,0.645114,50.1528
25,44,38,0.643593,52.4212
25,44,39,0.648121,55.0939
25,44,40,0.666609,55.7984
25,44,41,0.670133,57.6374
25,44,42,0.647274,59.1945
25,44,43,0.65951,61.0679
25,44,44,0.648605,62.4341
25,44,45,0.64707,65.678
25,44,46,0.653168,65.7589
25,44,47,0.657778,67.7757
25,44,48,0.653797,71.0373
25,44,49,0.654452,71.6714
25,45,1,0.668126,3.65048
25,45,2,0.663206,6.11168
25,45,3,0.668998,7.0097
25,45,4,0.672643,7.66344
25,45,5,0.661706,8.79726
25,45,6,0.666059,9.30116
25,45,7,0.66597,10.0702
25,45,8,0.664116,10.7126
25,45,9,0.666903,11.2467
25,45,10,0.664932,11.4778
25,45,11,0.67304,12.2562
25,45,12,0.667298,12.8856
25,45,13,0.678596,14.2207
25,45,14,0.663066,15.364
25,45,15,0.664958,16.3292
25,45,16,0.66004,17.3467
25,45,17,0.661046,18.8556
25,45,18,0.661921,19.6108
25,45,19,0.670579,20.9071
25,45,20,0.658713,21.7481
25,45,21,0.652895,23.789
25,45,22,0.670648,24.7377
25,45,23,0.665269,25.713
25,45,24,0.669897,27.3398
25,45,25,0.669624,27.7809
25,45,26,0.668908,30.8497
25,45,27,0.677043,32.2436
25,45,28,0.665695,33.8893
25,45,29,0.662302,36.1294
25,45,30,0.674883,38.1678
25,45,31,0.661001,39.4858
25,45,32,0.665678,40.4046
25,45,33,0.660672,42.6154
25,45,34,0.6573,44.0384
25,45,35,0.660225,46.8743
25,45,36,0.663795,48.2627
25,45,37,0.660459,50.2721
25,45,38,0.660241,51.8705
25,45,39,0.668488,53.3995
25,45,40,0.664537,55.5001
25,45,41,0.669134,57.1153
25,45,42,0.666492,58.8508
25,45,43,0.664866,61.3248
25,45,44,0.675489,62.0945
25,45,45,0.661367,64.9383
25,45,46,0.674561,65.2963
25,45,47,0.666532,68.1093
25,45,48,0.678289,69.8326
25,45,49,0.664162,73.0211
25,46,1,0.67606,3.59904
25,46,2,0.698134,6.13849
25,46,3,0.692296,6.94531
25,46,4,0.687948,7.89794
25,46,5,0.673556,8.6159
25,46,6,0.675328,8.79955
25,46,7,0.672911,9.78181
25,46,8,0.678998,10.5173
25,46,9,0.677684,10.776
25,46,10,0.684266,11.6822
25,46,11,0.671626,12.2267
25,46,12,0.677139,13.1699
25,46,13,0.679323,14.3376
25,46,14,0.677379,15.1255
25,46,15,0.684393,16.3228
25,46,16,0.677912,17.5999
25,46,17,0.681432,18.6662
25,46,18,0.673962,19.4907
25,46,19,0.676037,21.0915
25,46,20,0.68125,22.5189
25,46,21,0.6832,23.5587
25,46,22,0.678239,24.6334
25,46,23,0.681716,25.6363
25,46,24,0.68453,26.7923
25,46,25,0.679291,28.4886
25,46,26,0.679958,30.931
25,46,27,0.730785,32.2328
25,46,28,0.708289,34.7358
25,46,29,0.688254,35.9946
25,46,30,0.670013,37.6894
25,46,31,0.682736,38.4225
25,46,32,0.689849,41.0831
25,46,33,0.678991,43.3678
25,46,34,0.681104,44.7784
25,46,35,0.678632,47.3345
25,46,36,0.685261,47.8495
25,46,37,0.688372,50.1043
25,46,38,0.679151,51.9318
25,46,39,0.675088,54.601
25,46,40,0.679859,55.6131
25,46,41,0.677466,57.106
25,46,42,0.680208,57.0752
25,46,43,0.684614,61.4382
25,46,44,0.698892,61.4638
25,46,45,0.68739,65.2184
25,46,46,0.686324,65.6901
25,46,47,0.693685,67.2368
25,46,48,0.682387,69.6815
25,46,49,0.687999,71.9006
25,47,1,0.710493,3.6131
25,47,2,0.699474,6.17322
25,47,3,0.704687,6.9
25,47,4,0.698548,7.6414
25,47,5,0.703636,8.62963
25,47,6,0.698115,9.26983
25,47,7,0.694331,10.0481
25,47,8,0.69883,10.3798
25,47,9,0.692917,10.9079
25,47,10,0.698925,11.5485
25,47,11,0.695128,12.6257
25,47,12,0.692712,12.9067
25,47,13,0.702265,13.6553
25,47,14,0.698516,14.9982
25,47,15,0.696928,16.8124
25,47,16,0.690573,17.847
25,47,17,0.688023,18.8219
25,47,18,0.693344,19.3847
25,47,19,0.693001,21.2266
25,47,20,0.690796,21.6083
25,47,21,0.69396,23.6759
25,47,22,0.689209,24.2981
25,47,23,0.687065,25.7833
25,47,24,0.698699,26.7381
25,47,25,0.697166,28.1482
25,47,26,0.704844,30.702
25,47,27,0.70718,33.157
25,47,28,0.687928,34.2145
25,47,29,0.693974,35.8301
25,47,30,0.715831,37.4049
25,47,31,0.699602,39.9213
25,47,32,0.69585,41.2265
25,47,33,0.700452,43.6167
25,47,34,0.694552,45.1468
25,47,35,0.710244,47.4003
25,47,36,0.69449,48.2866
25,47,37,0.691351,49.8707
25,47,38,0.697998,51.2505
25,47,39,0.696806,53.5341
25,47,40,0.730995,55.0516
25,47,41,0.698027,58.4739
25,47,42,0.698427,57.8061
25,47,43,0.694899,61.3496
25,47,44,0.690365,62.2895
25,47,45,0.700022,65.1239
25,47,46,0.698765,65.804
25,47,47,0.695478,69.1988
25,47,48,0.692745,68.856
25,47,49,0.699467,71.2584
25,48,1,0.734655,3.63046
25,48,2,0.757802,6.57065
25,48,3,0.750705,7.04747
25,48,4,0.74061,7.91568
25,48,5,0.712695,8.83766
25,48,6,0.702689,9.417
25,48,7,0.710786,10.0963
25,48,8,0.699659,10.706
25,48,9,0.706467,11.0615
25,48,10,0.711523,11.1998
25,48,11,0.710926,12.0683
25,48,12,0.71142,12.7268
25,48,13,0.70183,14.0809
25,48,14,0.707981,15.4384
25,48,15,0.714598,15.7491
25,48,16,0.706403,17.3805
25,48,17,0.711752,18.9662
25,48,18,0.714019,19.1988
25,48,19,0.705703,21.5782
25,48,20,0.708629,22.2281
25,48,21,0.711755,23.3979
25,48,22,0.705329,24.9211
25,48,23,0.718944,25.5956
25,48,24,0.705287,26.5893
25,48,25,0.703938,28.5204
25,48,26,0.727419,31.1252
25,48,27,0.729851,32.8833
25,48,28,0.714222,34.5221
25,48,29,0.712321,36.3009
25,48,30,0.714982,37.9335
25,48,31,0.703398,38.9787
25,48,32,0.717762,40.2949
25,48,33,0.702945,42.8271
25,48,34,0.701039,44.6795
25,48,35,0.707148,46.0188
25,48,36,0.714244,49.1431
25,48,37,0.715096,50.4761
25,48,38,0.707323,51.5546
25,48,39,0.711155,54.3311
25,48,40,0.707821,55.2521
25,48,41,0.702423,58.0389
25,48,42,0.71872,58.4817
25,48,43,0.721998,61.8161
25,48,44,0.717241,62.3949
25,48,45,0.706706,63.5696
25,48,46,0.708435,65.3839
25,48,47,0.716725,69.3749
25,48,48,0.709999,69.5469
25,48,49,0.70413,73.0668
25,49,1,0.732064,3.58312
25,49,2,0.722942,6.12819
25,49,3,0.751824,6.96325
25,49,4,0.729644,7.81919
25,49,5,0.720198,8.54671
25,49,6,0.723459,9.11131
25,49,7,0.720046,10.04
25,49,8,0.726862,10.1688
25,49,9,0.721511,11.2589
25,49,10,0.720678,11.5763
25,49,11,0.720896,11.6778
25,49,12,0.723489,13.0576
25,49,13,0.722266,14.1167
25,49,14,0.725171,15.3924
25,49,15,0.719017,16.8296
25,49,16,0.716853,17.1754
25,49,17,0.72225,18.9244
25,49,18,0.714882,20.0356
25,49,19,0.724464,21.4683
25,49,20,0.733534,22.1691
25,49,21,0.721319,23.505
25,49,22,0.7214,24.8157
25,49,23,0.722694,26.3604
25,49,24,0.726443,27.1114
25,49,25,0.720381,26.8866
25,49,26,0.772512,30.8302
25,49,27,0.732153,31.6826
25,49,28,0.742301,34.1222
25,49,29,0.921518,37.1561
25,49,30,0.737296,37.1489
25,49,31,0.727223,39.8972
25,49,32,0.73259,41.2161
25,49,33,0.725847,43.141
25,49,34,0.728999,44.2775
25,49,35,0.711745,46.5451
25,49,36,0.72506,47.4514
25,49,37,0.732086,50.0372
25,49,38,0.726945,52.0415
25,49,39,0.719791,54.2994
25,49,40,0.720756,56.633
25,49,41,0.731938,56.726
25,49,42,0.727823,59.6948
25,49,43,0.744185,62.0241
25,49,44,0.731688,63.4167
25,49,45,0.729784,63.5148
25,49,46,0.726736,66.9394
25,49,47,0.730313,68.1298
25,49,48,0.730341,69.4175
25,49,49,0.727717,73.3565
26,1,1,0.072193,3.60691
26,1,2,0.043912,6.04607
26,1,3,0.049902,6.93733
26,1,4,0.054285,7.90005
26,1,5,0.05065,8.40858
26,1,6,0.046464,8.99515
26,1,7,0.047042,10.1488
26,1,8,0.048893,10.56
26,1,9,0.048575,10.9903
26,1,10,0.046898,11.6374
26,1,11,0.04571,12.419
26,1,12,0.045312,13.1009
26,1,13,0.043926,14.6761
26,1,14,0.044181,14.9221
26,1,15,0.043829,17.0031
26,1,16,0.044653,17.853
26,1,17,0.045538,18.5538
26,1,18,0.044417,19.1333
26,1,19,0.042792,21.7065
26,1,20,0.04937,22.1491
26,1,21,0.047629,23.6106
26,1,22,0.042283,24.4263
26,1,23,0.042242,25.8003
26,1,24,0.042687,26.8731
26,1,25,0.044797,27.5365
26,1,26,0.041175,29.5754
26,1,27,0.044994,32.3353
26,1,28,0.042567,33.6265
26,1,29,0.044552,35.4953
26,1,30,0.044884,37.8031
26,1,31,0.074152,39.0186
26,1,32,0.045181,40.4529
26,1,33,0.043154,41.7271
26,1,34,0.042447,44.0193
26,1,35,0.043788,45.8034
26,1,36,0.042389,46.4933
26,1,37,0.047033,48.8691
26,1,38,0.041195,50.4483
26,1,39,0.042255,53.3036
26,1,40,0.043324,54.6033
26,1,41,0.040887,57.3087
26,1,42,0.042396,59.4073
26,1,43,0.043965,61.298
26,1,44,0.041812,60.9153
26,1,45,0.041828,63.7353
26,1,46,0.040691,64.7948
26,1,47,0.042299,67.1757
26,1,48,0.054524,69.2152
26,1,49,0.041657,69.8978
26,2,1,0.101268,3.73364
26,2,2,0.079104,6.13325
26,2,3,0.045209,6.89623
26,2,4,0.043869,7.50382
26,2,5,0.044377,8.3743
26,2,6,0.044346,8.9393
26,2,7,0.043357,9.84079
26,2,8,0.044025,10.5908
26,2,9,0.043654,11.1061
26,2,10,0.042219,11.2542
26,2,11,0.041865,12.386
26,2,12,0.043401,13.0496
26,2,13,0.042281,14.102
26,2,14,0.045118,14.6843
26,2,15,0.042602,16.0177
26,2,16,0.040593,17.6162
26,2,17,0.041452,19.0158
26,2,18,0.042499,20.3154
26,2,19,0.040813,21.1843
26,2,20,0.045753,22.019
26,2,21,0.041872,23.2228
26,2,22,0.040457,24.1988
26,2,23,0.041943,25.8047
26,2,24,0.042773,26.8689
26,2,25,0.040075,28.6321
26,2,26,0.039712,28.0225
26,2,27,0.043729,31.4011
26,2,28,0.043597,33.9024
26,2,29,0.041947,36.0457
26,2,30,0.057581,36.3939
26,2,31,0.068687,39.2171
26,2,32,0.06555,40.183
26,2,33,0.041521,41.5712
26,2,34,0.041121,43.0016
26,2,35,0.040205,44.2755
26,2,36,0.040407,47.8609
26,2,37,0.054613,49.8113
26,2,38,0.054586,50.8957
26,2,39,0.043017,53.7358
26,2,40,0.041937,54.3073
26,2,41,0.040143,56.3588
26,2,42,0.041599,57.8384
26,2,43,0.043382,60.397
26,2,44,0.041399,61.5556
26,2,45,0.044735,64.1514
26,2,46,0.041785,64.1787
26,2,47,0.041586,66.7284
26,2,48,0.041036,68.2363
26,2,49,0.041444,70.1356
26,3,1,0.099459,3.82681
26,3,2,0.080587,7.04374
26,3,3,0.086114,10.5071
26,3,4,0.078872,10.6665
26,3,5,0.048348,9.02269
26,3,6,0.045255,9.27277
26,3,7,0.044544,10.1104
26,3,8,0.044967,10.2459
26,3,9,0.043459,11.21
26,3,10,0.043594,11.7051
26,3,11,0.043179,11.8165
26,3,12,0.058282,13.2687
26,3,13,0.044946,13.9669
26,3,14,0.042364,15.4019
26,3,15,0.042049,16.9272
26,3,16,0.054908,17.0698
26,3,17,0.042252,18.4137
26,3,18,0.043007,19.5969
26,3,19,0.044025,21.5093
26,3,20,0.043568,22.0633
26,3,21,0.044605,23.3503
26,3,22,0.046257,24.7537
26,3,23,0.043666,25.1836
26,3,24,0.043191,27.6173
26,3,25,0.060877,27.2023
26,3,26,0.042933,28.4113
26,3,27,0.046039,32.0162
26,3,28,0.056002,34.2282
26,3,29,0.056663,35.8876
26,3,30,0.06828,35.703
26,3,31,0.072367,39.3014
26,3,32,0.067221,40.3403
26,3,33,0.043863,41.933
26,3,34,0.040656,43.7734
26,3,35,0.048336,45.7297
26,3,36,0.042382,46.5193
26,3,37,0.042353,50.0391
26,3,38,0.04412,51.5256
26,3,39,0.043264,51.282
26,3,40,0.043215,54.9739
26,3,41,0.065193,57.8606
26,3,42,0.054332,59.3867
26,3,43,0.042935,60.395
26,3,44,0.040867,61.2809
26,3,45,0.046107,62.7298
26,3,46,0.042503,64.7529
26,3,47,0.043537,66.4733
26,3,48,0.045554,69.2158
26,3,49,0.05405,71.3763
26,4,1,0.05827,3.61126
26,4,2,0.103809,6.04331
26,4,3,0.062165,6.89247
26,4,4,0.048168,8.32755
26,4,5,0.046502,8.48284
26,4,6,0.047624,8.8388
26,4,7,0.047997,9.9531
26,4,8,0.045417,10.8601
26,4,9,0.04764,11.2014
26,4,10,0.045283,11.2096
26,4,11,0.046901,12.2397
26,4,12,0.047858,12.444
26,4,13,0.050645,14.2706
26,4,14,0.046375,14.8932
26,4,15,0.050165,16.6778
26,4,16,0.046696,17.4497
26,4,17,0.046128,18.595
26,4,18,0.048896,19.4607
26,4,19,0.05529,20.3319
26,4,20,0.044012,22.7246
26,4,21,0.045649,23.824
26,4,22,0.052629,24.8253
26,4,23,0.047172,25.3173
26,4,24,0.049839,27.2918
26,4,25,0.045835,28.1613
26,4,26,0.044068,29.6168
26,4,27,0.045245,32.671
26,4,28,0.050572,32.8843
26,4,29,0.067647,36.4591
26,4,30,0.067593,36.7633
26,4,31,0.047684,39.1285
26,4,32,0.046652,40.6308
26,4,33,0.056567,43.6599
26,4,34,0.054454,44.2361
26,4,35,0.045889,45.5004
26,4,36,0.044914,47.7595
26,4,37,0.073277,49.228
26,4,38,0.045373,51.2939
26,4,39,0.066481,53.6424
26,4,40,0.053742,54.6996
26,4,41,0.045519,56.2926
26,4,42,0.048007,58.8174
26,4,43,0.044768,59.626
26,4,44,0.044141,62.817
26,4,45,0.055313,64.3195
26,4,46,0.046922,65.9849
26,4,47,0.046092,68.4139
26,4,48,0.046601,68.6398
26,4,49,0.047044,71.0005
26,5,1,0.085227,3.59705
26,5,2,0.080747,6.06446
26,5,3,0.08011,7.13722
26,5,4,0.073685,7.49162
26,5,5,0.075433,8.80389
26,5,6,0.075119,9.04256
26,5,7,0.071246,9.61807
26,5,8,0.071966,10.4597
26,5,9,0.070603,11.2422
26,5,10,0.070937,11.536
26,5,11,0.069735,12.0522
26,5,12,0.073408,12.6859
26,5,13,0.072252,13.5828
26,5,14,0.075884,14.7229
26,5,15,0.069215,16.6002
26,5,16,0.073265,16.9406
26,5,17,0.073465,19.3351
26,5,18,0.075216,19.5758
26,5,19,0.073578,20.8922
26,5,20,0.069327,21.961
26,5,21,0.071027,23.6088
26,5,22,0.075398,24.4412
26,5,23,0.072361,25.8788
26,5,24,0.070406,26.7384
26,5,25,0.072084,28.3249
26,5,26,0.072989,29.0379
26,5,27,0.072997,32.1713
26,5,28,0.085051,33.7696
26,5,29,0.073525,35.2741
26,5,30,0.09271,36.5573
26,5,31,0.083158,39.291
26,5,32,0.074562,39.826
26,5,33,0.071587,42.5428
26,5,34,0.069666,44.2802
26,5,35,0.069796,46.4652
26,5,36,0.096351,46.174
26,5,37,0.072151,50.6134
26,5,38,0.073915,50.2026
26,5,39,0.078524,53.2779
26,5,40,0.072782,54.1638
26,5,41,0.070863,56.6418
26,5,42,0.070683,57.8072
26,5,43,0.08029,60.0673
26,5,44,0.071925,61.1678
26,5,45,0.071663,64.2393
26,5,46,0.075688,64.8346
26,5,47,0.070368,68.2338
26,5,48,0.071163,68.8281
26,5,49,0.074215,71.2683
26,6,1,0.129621,3.83452
26,6,2,0.093293,6.07846
26,6,3,0.113976,6.89666
26,6,4,0.090379,8.1118
26,6,5,0.087247,8.73628
26,6,6,0.085902,9.28846
26,6,7,0.081776,9.84038
26,6,8,0.082002,10.8458
26,6,9,0.08583,11.0092
26,6,10,0.084653,11.3797
26,6,11,0.082251,12.0328
26,6,12,0.085738,12.8903
26,6,13,0.084844,14.2258
26,6,14,0.089984,15.1921
26,6,15,0.088714,16.2006
26,6,16,0.083871,17.2913
26,6,17,0.083002,18.8555
26,6,18,0.084947,19.3476
26,6,19,0.083567,20.7954
26,6,20,0.083628,22.0472
26,6,21,0.091306,23.2362
26,6,22,0.084455,25.0487
26,6,23,0.084215,25.5957
26,6,24,0.084473,27.1501
26,6,25,0.090541,27.4803
26,6,26,0.088446,30.2815
26,6,27,0.10716,32.0255
26,6,28,0.108184,33.1265
26,6,29,0.114149,35.1661
26,6,30,0.120108,36.9728
26,6,31,0.123692,38.3138
26,6,32,0.085983,40.5693
26,6,33,0.085893,43.0785
26,6,34,0.085063,44.5653
26,6,35,0.0972,45.3635
26,6,36,0.085871,47.2085
26,6,37,0.083091,49.0607
26,6,38,0.085342,50.558
26,6,39,0.080525,53.5151
26,6,40,0.083741,53.9113
26,6,41,0.084607,55.3365
26,6,42,0.085271,58.3074
26,6,43,0.108249,60.3758
26,6,44,0.080822,61.919
26,6,45,0.081808,63.4648
26,6,46,0.083424,64.6593
26,6,47,0.086177,66.788
26,6,48,0.084026,68.8358
26,6,49,0.084432,72.6467
26,7,1,0.150077,3.60156
26,7,2,0.154679,6.19299
26,7,3,0.097298,6.91931
26,7,4,0.104667,7.9299
26,7,5,0.101075,8.41715
26,7,6,0.10064,9.32538
26,7,7,0.10116,9.99777
26,7,8,0.098352,10.5268
26,7,9,0.101702,11.4062
26,7,10,0.09838,11.8327
26,7,11,0.098369,12.3767
26,7,12,0.098644,13.2159
26,7,13,0.098344,14.2766
26,7,14,0.10143,15.0018
26,7,15,0.100838,16.0019
26,7,16,0.100642,17.019
26,7,17,0.101094,18.9027
26,7,18,0.099485,20.0063
26,7,19,0.102624,20.9632
26,7,20,0.098114,22.2985
26,7,21,0.098947,23.3474
26,7,22,0.106579,25.5697
26,7,23,0.095954,26.1446
26,7,24,0.096695,27.103
26,7,25,0.098565,28.8732
26,7,26,0.100204,28.9278
26,7,27,0.103603,32.7764
26,7,28,0.113225,34.2957
26,7,29,0.09948,34.564
26,7,30,0.145751,37.1566
26,7,31,0.099594,38.9932
26,7,32,0.097561,40.7687
26,7,33,0.10993,42.046
26,7,34,0.098725,43.9332
26,7,35,0.098178,46.4484
26,7,36,0.096227,46.5916
26,7,37,0.096131,49.1963
26,7,38,0.097628,50.6366
26,7,39,0.098865,53.2925
26,7,40,0.101626,54.7259
26,7,41,0.096999,56.8733
26,7,42,0.096622,57.9237
26,7,43,0.100168,60.8862
26,7,44,0.098071,61.659
26,7,45,0.098862,64.0587
26,7,46,0.098611,64.7874
26,7,47,0.100392,68.5555
26,7,48,0.121897,68.3848
26,7,49,0.103661,69.9895
26,8,1,0.152859,3.75102
26,8,2,0.110435,6.1193
26,8,3,0.116832,7.10113
26,8,4,0.116001,7.76056
26,8,5,0.11834,8.8646
26,8,6,0.114071,9.28948
26,8,7,0.112505,9.97147
26,8,8,0.109595,10.5395
26,8,9,0.111704,10.9164
26,8,10,0.111099,11.3556
26,8,11,0.116221,12.4885
26,8,12,0.11446,13.4513
26,8,13,0.11481,14.0999
26,8,14,0.11388,15.5856
26,8,15,0.115195,16.5567
26,8,16,0.112772,17.4435
26,8,17,0.113624,18.2723
26,8,18,0.117041,19.7366
26,8,19,0.113565,20.9944
26,8,20,0.114064,22.6187
26,8,21,0.116675,22.8902
26,8,22,0.118269,24.8257
26,8,23,0.111517,25.8129
26,8,24,0.111655,26.6246
26,8,25,0.112939,27.9104
26,8,26,0.116678,29.7558
26,8,27,0.113619,31.97
26,8,28,0.125958,33.958
26,8,29,0.144491,35.7899
26,8,30,0.117806,36.2894
26,8,31,0.120328,37.9355
26,8,32,0.11793,39.3782
26,8,33,0.113509,42.2073
26,8,34,0.13185,43.6688
26,8,35,0.113741,45.8199
26,8,36,0.114243,47.1437
26,8,37,0.123152,49.9589
26,8,38,0.112321,50.4715
26,8,39,0.116308,53.5497
26,8,40,0.114956,54.8409
26,8,41,0.113051,56.7013
26,8,42,0.113714,56.9224
26,8,43,0.114475,60.6694
26,8,44,0.11112,61.0512
26,8,45,0.113383,64.3301
26,8,46,0.113217,65.5727
26,8,47,0.112151,66.7913
26,8,48,0.11404,68.8844
26,8,49,0.113303,71.6995
26,9,1,0.187633,3.61029
26,9,2,0.125892,6.05308
26,9,3,0.134139,6.98302
26,9,4,0.132894,7.71697
26,9,5,0.132494,8.71046
26,9,6,0.13101,9.39739
26,9,7,0.133803,10.0751
26,9,8,0.128768,10.5187
26,9,9,0.127238,11.2562
26,9,10,0.128734,11.3882
26,9,11,0.128154,12.4503
26,9,12,0.129889,12.4402
26,9,13,0.126205,14.3069
26,9,14,0.127898,14.8707
26,9,15,0.131941,16.5576
26,9,16,0.12782,16.9184
26,9,17,0.132506,18.477
26,9,18,0.127458,19.7646
26,9,19,0.132569,21.605
26,9,20,0.127101,22.4397
26,9,21,0.126475,24.1587
26,9,22,0.125581,24.0614
26,9,23,0.127012,25.7733
26,9,24,0.128798,27.1239
26,9,25,0.127306,28.0942
26,9,26,0.131828,28.4139
26,9,27,0.153752,32.2692
26,9,28,0.142626,33.8667
26,9,29,0.144626,35.8046
26,9,30,0.190697,36.7914
26,9,31,0.133044,39.0519
26,9,32,0.155822,40.6116
26,9,33,0.130022,42.1013
26,9,34,0.124769,43.6464
26,9,35,0.129065,46.0055
26,9,36,0.127139,46.7262
26,9,37,0.128837,49.7005
26,9,38,0.13005,50.3732
26,9,39,0.132282,53.6702
26,9,40,0.129723,54.0862
26,9,41,0.130197,55.9522
26,9,42,0.129352,58.6587
26,9,43,0.13099,60.6712
26,9,44,0.130427,60.8826
26,9,45,0.133902,64.491
26,9,46,0.12785,65.4911
26,9,47,0.133152,67.8637
26,9,48,0.128452,68.0795
26,9,49,0.132017,72.4531
26,10,1,0.173307,3.59008
26,10,2,0.148824,6.25407
26,10,3,0.15441,6.81043
26,10,4,0.148084,7.61688
26,10,5,0.147497,8.51141
26,10,6,0.147463,9.49252
26,10,7,0.150407,10.0043
26,10,8,0.142243,10.4294
26,10,9,0.144261,11.173
26,10,10,0.146035,11.4414
26,10,11,0.141572,12.0847
26,10,12,0.14416,13.09
26,10,13,0.145355,14.249
26,10,14,0.145304,15.2324
26,10,15,0.142622,16.5222
26,10,16,0.145402,17.9003
26,10,17,0.146971,19.2894
26,10,18,0.145247,19.684
26,10,19,0.141943,21.0016
26,10,20,0.142678,22.2145
26,10,21,0.142865,23.9388
26,10,22,0.141937,24.0278
26,10,23,0.141717,25.7885
26,10,24,0.143502,25.9638
26,10,25,0.143761,28.3089
26,10,26,0.150295,29.2432
26,10,27,0.141873,32.1727
26,10,28,0.144041,33.6862
26,10,29,0.186068,35.5388
26,10,30,0.159109,37.1495
26,10,31,0.178064,39.0783
26,10,32,0.143684,40.6367
26,10,33,0.149375,42.4577
26,10,34,0.143772,44.0309
26,10,35,0.144497,45.7118
26,10,36,0.145645,47.0061
26,10,37,0.143714,49.4563
26,10,38,0.165206,50.1323
26,10,39,0.141563,53.0996
26,10,40,0.149204,54.7106
26,10,41,0.147483,57.0285
26,10,42,0.141529,57.8611
26,10,43,0.141519,61.0784
26,10,44,0.142585,61.4143
26,10,45,0.150104,64.5601
26,10,46,0.145447,65.7833
26,10,47,0.148143,67.2057
26,10,48,0.143357,69.9908
26,10,49,0.144679,71.8659
26,11,1,0.209251,3.61282
26,11,2,0.164331,6.2125
